#/log,DATA CREATED,データ作成日,,,,,,,,,,,,,
70,10,150,150,8.3,2.1,"イタヤカエデ",105.3,108.4,112.1,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
70,10,151,151,8,6.2,"トドマツ",18.4,22.2,25.2,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
70,10,152,152,8.7,5.2,"ミズナラ",42.2,44.3,47,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
0,20,153,153,0.3,6.2,"イタヤカエデ",21.8,24.4,27.6,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
0,20,154,154,4.2,9.3,"ヤチダモ",89.2,NA,99.7,NA,"立枯れ","記録違い（生残）",20051115,20101016,20151005,0,0,0,0,0,0,0,1,0
0,20,155,155,8.5,0.4,"シナノキ",74.2,76.2,76.7,"ツル込み",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
10,20,156,156,0.7,1.5,"トドマツ",19.7,20.4,21.6,NA,NA,"Y座標の変更（mesh_yを10から20に）",20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
10,20,157,157,1.1,1.7,"ヤチダモ",72.9,75.1,78.2,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
10,20,158,158,1.3,5.3,"シナノキ",74.6,81,89,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
10,20,159,158,1.3,5.3,"シナノキ",59.2,59.5,60.6,"158と同株",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
10,20,160,160,2.8,3.3,"トドマツ",15,15,15.8,NA,NA,NA,20051115,20101016,20151005,0,0,0,-1,-1,1,0,0,0
10,20,161,161,5.5,2.2,"トドマツ",25.9,NA,NA,NA,"立枯れ",NA,20051115,20101016,20151005,0,1,2,0,0,0,0,0,0
10,20,162,162,7.4,0.7,"ハルニレ",95,95,97.3,"ツル込み",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
10,20,163,163,7.8,1.2,"アオダモ",30,31,31.3,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
10,20,164,164,9.5,2.2,"トドマツ",31.2,32.5,35.3,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
10,20,165,165,9.6,2.5,"ハルニレ",59.4,59.6,59.5,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
10,20,167,167,6.5,5,"シラカンバ",157.2,157.4,157.4,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
10,20,168,168,5.6,6.6,"カツラ",86.2,94.2,103.2,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
20,20,170,170,0.6,9.8,"シナノキ",55.3,NA,59.8,NA,"根元折れ","記録違い（生残）",20051115,20101016,20151005,0,0,0,0,0,0,0,1,0
20,20,171,171,2.2,6.3,"アオダモ",25.3,26.4,NA,NA,"傾斜","根元折れ",20051115,20101016,20151005,0,0,1,0,0,0,0,0,0
20,20,172,172,5.8,9.1,"ハルニレ",79,79.2,79.4,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
20,20,173,173,6.2,8.7,"ハルニレ",69.1,69.6,NA,NA,NA,"立枯れ",20051115,20101016,20151005,0,0,1,0,0,0,0,0,0
20,20,174,174,7.7,6.2,"シナノキ",62.8,63.2,63.6,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
20,20,175,174,7.7,6.2,"シナノキ",38,38.1,37.8,"174と同株",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
20,20,176,174,7.7,6.2,"シナノキ",45.5,45.5,NA,"174と同株",NA,"立枯れ",20051115,20101016,20151005,0,0,1,0,0,0,0,0,0
20,20,177,177,8.5,3.9,"ベニイタヤ",32.9,34.8,35.9,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
20,20,178,178,6.5,1.6,"ヤチダモ",81.5,85.3,91.3,NA,NA,"Y座標の変更（mesh_yを10から20に）",20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
20,20,179,178,6.5,1.6,"ヤチダモ",98.3,104.4,108.2,"178と同株",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
20,20,180,180,8.1,0.9,"シナノキ",33.2,33,NA,"先折れ",NA,"立枯れ",20051115,20101016,20151005,0,0,1,0,0,0,0,0,0
30,20,181,181,2.4,1.7,"ハルニレ",91.4,93.5,96,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
30,20,182,182,3,5.2,"ミズナラ",126.3,131.5,135.3,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
30,20,183,183,2,6.9,"イタヤカエデ",21.1,21.3,21.2,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
30,20,184,184,4.3,9.2,"シナノキ",95.3,101.8,111.4,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
30,20,185,184,4.3,9.2,"シナノキ",89.2,91.7,93.4,"184と同株",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
30,30,187,187,4.8,0.4,"ナナカマド",23.9,24.9,26.1,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
30,20,188,188,6.5,7.8,"シラカンバ",141.7,146.7,152.5,"ツル込み",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
30,20,189,189,5.1,2.6,"シナノキ",136.7,142.5,150.5,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
30,10,190,190,7.6,9.5,"ミズナラ",78.3,81.4,84.4,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
40,20,191,191,2,4.9,"ヤチダモ",63.6,NA,NA,NA,"立枯れ",NA,20051115,20101016,20151005,0,1,2,0,0,0,0,0,0
40,20,192,192,2.1,3.2,"ホオノキ",47.7,48.3,47.5,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
40,10,193,193,3.2,10,"コシアブラ",57.6,59,NA,NA,NA,"立枯れ",20051115,20101016,20151005,0,0,1,0,0,0,0,0,0
40,20,194,194,6.3,1,"ヤチダモ",90.4,93.5,96.9,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
40,20,195,195,9.2,0.4,"ホオノキ",64.2,67,70,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
40,20,197,197,8.5,9.6,"ミズナラ",116.8,120.3,122.8,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
40,20,198,198,9.2,8.2,"トドマツ",NA,14.7,15.6,"",NA,NA,NA,20101022,20151005,0,0,0,-1,-1,-1,0,0,0
40,20,199,199,9.2,7.5,"トドマツ",17.5,18.8,19.9,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
40,20,200,200,8.2,7.1,"トドマツ",15.1,16.3,17.6,NA,NA,NA,20051115,20101016,20151005,0,0,0,-1,1,0,0,0,0
40,20,201,201,8.9,5.9,"トドマツ",17.8,18.2,18.7,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
50,20,202,202,1.8,2.8,"トドマツ",21.3,24,27,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
50,20,203,203,0.5,4.1,"トドマツ",26.6,30,33.5,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
50,20,204,204,1,4.2,"シナノキ",128,131,132.2,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
50,20,205,205,2.1,7.6,"ミズナラ",69,NA,70.8,"枯れ（幹折れ）",NA,"記録違い（生残）",20051115,20101016,20151005,0,0,0,0,0,0,0,1,0
50,20,206,206,1.2,9,"ミズナラ",132.8,140.9,144.6,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
50,20,207,207,5,5.3,"トドマツ",23,24.3,27,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
50,20,208,208,3.6,0.8,"アオダモ",50.8,53.4,51.9,NA,"ツル込み（以前から）",NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
50,20,209,209,7.7,9.6,"トドマツ",NA,14.5,16.2,"",NA,NA,NA,20101022,20151005,0,0,0,-1,-1,1,0,0,0
50,20,210,210,4.4,9.2,"イタヤカエデ",36.3,NA,NA,NA,"立枯れ",NA,20051115,20101016,20151005,0,1,2,0,0,0,0,0,0
50,20,211,211,4.7,9.7,"イタヤカエデ",42,43.7,43.4,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,212,212,2.5,9.1,"トドマツ",17.6,20,21.1,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,213,213,2.2,7.8,"イタヤカエデ",36.8,42,43.6,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,214,214,3.5,10,"ハルニレ",128.2,132.2,136.9,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,215,215,5.9,5,"シナノキ",112,114.5,116.9,"先折れ",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,216,216,5.3,4.7,"シナノキ",54.5,55.5,55.2,"先折れ",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,217,217,5.7,2.1,"シナノキ",100,102.8,105.1,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,218,218,5.8,0.4,"アオダモ",17.1,20.8,21.8,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,219,219,0.2,1.4,"シウリザクラ",38.2,40,41,"先枯れ",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,220,220,0.8,4,"シナノキ",115.4,115.4,115.5,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,221,220,0.8,4,"シナノキ",38.9,38.9,39.2,"220と同株",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
60,20,223,222,8.5,2.2,"モイワボダイジュ",20.9,21.2,22.5,"222と同株",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
70,20,224,224,1.8,0.3,"シナノキ",108.4,116,114.2,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
70,20,225,225,4.5,1.8,"ミズナラ",162.2,172.5,185.2,"先折れ",NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
70,20,226,226,3,6.8,"アオダモ",30.2,33.1,34.9,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
70,20,227,226,3,6.8,"アオダモ",17.5,18,NA,"倒木に巻き込まれ傾斜",NA,"枯れ",20051115,20101016,20151005,0,0,1,0,0,0,0,0,0
70,20,228,226,3,6.8,"アオダモ",74.5,75.4,92.2,"226と同株",NA,"幹が割けたために大きく増加",20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
70,20,230,230,5.3,9.5,"ベニイタヤ",25.4,29.2,33.5,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
70,20,231,231,7.1,6,"シウリザクラ",25.4,25.5,26.1,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
70,20,232,232,9.5,7.6,"トドマツ",25,27.8,30.2,NA,NA,NA,NA,20101016,20151005,0,0,0,0,0,0,0,0,0
70,20,233,233,5.5,4.8,"ニガキ",34.3,34.6,34.8,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
70,20,234,234,7.4,4.2,"トドマツ",14.6,19,22.7,"",NA,NA,20051115,20101016,20151005,0,0,0,-1,1,0,0,0,0
70,20,234,234,7.4,4.2,"トドマツ",NA,19,22.7,"","05年にプレートを貼ったが，15cm未満であった個体（オリジナルシートにも記載）","",NA,20101022,20151015,0,0,0,-1,1,0,0,0,0
70,20,235,235,8.7,2,"ベニイタヤ",31.1,31.7,32.2,NA,NA,"種名の変更",20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
0,20,236,236,7.1,9.7,"シナノキ",100.7,109.5,114.8,NA,NA,NA,20051115,20101016,20151005,0,0,0,0,0,0,0,0,0
0,30,237,237,0.5,8.6,"ハルニレ",101.4,107.5,NA,"倒木に巻き込まれ傾斜",NA,"立枯れ",20051115,20101016,20151013,0,0,1,0,0,0,0,0,0
0,30,238,238,3.8,1.6,"シナノキ",82.1,86.8,90,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
0,30,239,239,9.6,5.9,"カツラ",75.5,82,90.5,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
0,30,240,240,5.1,5.1,"シナノキ",79.9,81.3,81.8,"半分根返り",NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
0,30,241,241,5.6,9,"ミズナラ",89.7,97,104.8,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
10,30,242,242,0.5,1.9,"シナノキ",153.5,NA,NA,"半分根返り","確認できず（枯死）",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
10,30,243,243,4,9.7,"シナノキ",55.9,55.9,55.9,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
10,30,244,244,7.4,9.6,"ハルニレ",72.8,76.9,82.6,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
10,30,245,245,4.5,6.7,"シナノキ",38.2,NA,NA,"ツル込み","立枯れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
10,30,246,246,6.2,5.8,"ハルニレ",101.8,98.3,99.9,"ツル込み",NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
10,30,247,247,6.2,7.8,"シナノキ",42.6,43,44,"先折れ",NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
10,30,248,248,7.4,6.5,"シナノキ",42.8,43.8,NA,NA,NA,"立枯れ",20051115,20101016,20151013,0,0,1,0,0,0,0,0,0
10,30,249,249,7.6,2,"ヤチダモ",79.6,90.3,98.7,NA,"ツル込みへ変更",NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
20,30,250,250,0.5,6.1,"ヤチダモ",92.4,98.5,104.3,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
20,30,251,251,0.6,6.8,"シナノキ",44.9,NA,NA,"先折れ","立枯れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
20,30,252,252,6.4,4.3,"ハルニレ",63.3,75.3,75.6,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
20,30,253,252,6.4,4.3,"ハルニレ",58.5,59.3,59.8,"252と同株",NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
20,30,254,254,9,4.6,"シナノキ",31.9,31.9,31.9,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
20,30,255,255,9.1,4,"シナノキ",32.7,NA,NA,NA,"立枯れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
20,30,256,256,9.6,9.6,"ミズナラ",164.4,173.2,187.2,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
30,30,257,257,2.5,4.5,"トドマツ",19,23.6,29,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
30,30,258,258,2.8,7.5,"トドマツ",22.3,22.5,26.1,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
30,30,259,259,3.4,2.6,"シナノキ",65.2,65.6,65.6,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
30,30,260,260,3.9,8.2,"ハルニレ",78.6,82.5,86.7,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
30,30,261,261,5.9,6.4,"シナノキ",114.2,119,121.4,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
30,30,262,262,6.7,8.4,"シナノキ",39.2,NA,NA,NA,"立枯れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
30,30,263,263,8.6,7.2,"シナノキ",35.9,39.4,42.2,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
40,30,264,264,0.2,6.7,"トドマツ",30.9,36.2,41.4,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
40,30,265,265,1.5,2.6,"トドマツ",37.6,NA,NA,NA,"根返り",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
40,30,266,266,5.1,2.3,"トドマツ",35.1,38.8,44.4,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
40,30,267,267,5.2,8,"シナノキ",55.5,59.4,60.3,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
40,30,268,268,5.5,6.9,"トドマツ",36.4,40.6,46.7,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
40,30,269,269,5.9,1.9,"ハルニレ",71.1,72,72,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
40,30,270,270,7.2,8.7,"ヤチダモ",63.4,66,69,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
40,30,271,270,7.2,8.7,"ヤチダモ",85.4,89.9,95.8,"270と同株，ツル込み",NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
50,30,272,272,0.9,4,"シナノキ",42.1,NA,NA,"先折れ","立枯れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
50,30,273,273,1.2,6.3,"シナノキ",23.2,23.7,NA,NA,NA,"枯れたのち倒れた",20051115,20101016,20151013,0,0,1,0,0,0,0,0,0
50,30,274,274,1.8,1,"アオダモ",18.6,20.3,20.6,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
50,30,275,274,1.8,1,"アオダモ",17.1,18.3,19,"274と同株",NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
50,30,276,276,3.1,2.2,"ミズナラ",96.2,98,101.3,"ツル込み",NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
50,30,277,277,3.1,4,"ヤチダモ",97.5,101.1,104.9,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
50,30,278,278,3.5,8.9,"シナノキ",132.1,139.5,142,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
50,30,279,279,5.6,0.4,"ベニイタヤ",20.1,NA,NA,"倒木に巻き込まれ傾斜","根元折れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
50,30,280,280,8.7,5.4,"ミズナラ",48,51,52.3,"ツル込み",NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
50,30,281,281,8.8,7.8,"シナノキ",37.5,NA,NA,NA,"幹折れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
50,30,282,282,8.9,1.1,"ハルニレ",54.4,NA,NA,NA,"立枯れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
50,30,283,283,9.7,0.4,"モイワボダイジュ",50.7,NA,NA,"ツル込み","幹折れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
60,30,284,284,3.3,7.7,"シナノキ",64.7,66,66.3,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
60,30,285,285,6.7,3.3,"ハクウンボク",74,76.8,79.1,NA,"ツル込み（以前から）",NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
70,30,286,286,1.4,9.7,"ホオノキ",76.5,NA,NA,"倒木に巻き込まれ傾斜","根元折れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
70,30,287,287,1.5,3.1,"オヒョウ",38.6,41,41.6,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
70,30,288,288,3.2,2.2,"キタコブシ",15.7,16.5,16.5,NA,NA,"傾いている",20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
70,30,289,289,5.3,7.9,"イタヤカエデ",17,NA,NA,"倒木に巻き込まれ傾斜","枯れ",NA,20051115,20101016,20151013,0,1,2,0,0,0,0,0,0
70,30,290,290,5.7,9.3,"ホオノキ",76.9,87.9,94,NA,NA,NA,20051115,20101016,20151013,0,0,0,0,0,0,0,0,0
70,30,291,291,7.4,6.7,"トドマツ",25.5,NA,NA,"倒木に巻き込まれ傾斜","根返り",NA,20051119,20101016,20151013,0,1,2,0,0,0,0,0,0
70,30,292,292,8.1,5.4,"シウリザクラ",56.5,NA,NA,"半分根返り","倒木巻き込まれ",NA,20051119,20101018,20151013,0,1,2,0,0,0,0,0,0
70,30,293,293,8,1.6,"イタヤカエデ",24.2,NA,NA,"倒木に巻き込まれ傾斜","根返り",NA,20051119,20101018,20151013,0,1,2,0,0,0,0,0,0
70,30,294,294,8.6,10,"アズキナシ",18.2,NA,NA,"倒木に巻き込まれ傾斜","枯れ",NA,20051119,20101018,20151013,0,1,2,0,0,0,0,0,0
0,40,295,295,1.6,3.2,"ヤチダモ",77.3,NA,NA,"半分根返り","枯れ",NA,20051119,20101018,20151013,0,1,2,0,0,0,0,0,0
0,40,296,296,1.9,4,"シナノキ",92,98,101.8,"半分根返り",NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
0,40,297,297,2.9,6.8,"ヤチダモ",76.9,79.5,81.1,"倒木に巻き込まれやや傾斜",NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
0,40,298,298,5.1,5.8,"シナノキ",41.7,NA,NA,"倒木に巻き込まれ傾斜","幹折れ",NA,20051119,20101018,20151013,0,1,2,0,0,0,0,0,0
0,40,299,299,6.3,0.3,"アズキナシ",20.7,22,22.5,NA,NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
0,40,300,300,7,6.2,"シナノキ",48,52.3,56.4,NA,NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
0,40,301,301,9.2,7.5,"ヤチダモ",79.9,84,86.4,NA,NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
0,40,302,302,9.8,0.4,"トドマツ",55.4,NA,NA,"半分根返り","枯れ",NA,20051119,20101018,20151013,0,1,2,0,0,0,0,0,0
10,40,303,303,0.4,6.2,"トドマツ",35.3,39.3,44.5,NA,NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
10,40,304,304,0.6,9.3,"イタヤカエデ",49.6,55.7,58.2,NA,NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
10,40,305,305,1.4,3.3,"ハルニレ",116.3,124.5,135.5,NA,NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
10,40,306,305,1.4,3.3,"ハルニレ",52,53,53.5,"305と同株",NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
10,40,307,307,2.8,6.3,"シナノキ",49.3,50,50.5,NA,NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
10,40,308,307,3.2,6.2,"シナノキ",50,50.7,51.1,"307と同株",NA,NA,20051119,20101018,20151013,0,0,0,0,0,0,0,0,0
